names_u,names_q
James_Gilhooly,James_Gilhooly
Dai_Davies_(politician),Dai_Davies_%28politician%29
Pavlo_Khrystiuk,Pavlo_Khrystiuk
Li_Na_(daughter_of_Mao_Zedong),Li_Na_%28daughter_of_Mao_Zedong%29
Pauline_Jarman,Pauline_Jarman
George_A._Cincotta,George_A._Cincotta
Roald_Sagdeev,Roald_Sagdeev
Pat_Toomey,Pat_Toomey
Zev_Yaroslavsky,Zev_Yaroslavsky
Ernie_Jamison,Ernie_Jamison
Chris_John,Chris_John
Ismael_Ahmed,Ismael_Ahmed
Jacob_De_Cordova,Jacob_De_Cordova
Barbara_Lett-Simmons,Barbara_Lett-Simmons
Marek_Migalski,Marek_Migalski
Norodom_Ranariddh,Norodom_Ranariddh
Frederica_Wilson,Frederica_Wilson
Jan_Kees_de_Jager,Jan_Kees_de_Jager
Leon_Wessels,Leon_Wessels
Thami_El_Glaoui,Thami_El_Glaoui
Erich_Ehrlinger,Erich_Ehrlinger
James_Burty_David,James_Burty_David
Alexander_Nanta_Linggi,Alexander_Nanta_Linggi
Paul_Okalik,Paul_Okalik
Uriash_Puqiqnak,Uriash_Puqiqnak
Orison_Rudolph_Aggrey,Orison_Rudolph_Aggrey
James_Brochin,James_Brochin
Chen_Xilian,Chen_Xilian
Enoch_Teye_Mensah,Enoch_Teye_Mensah
Joseph_Garang,Joseph_Garang
Peder_Nikolai_Leier_Jacobsen,Peder_Nikolai_Leier_Jacobsen
David_Kilgour,David_Kilgour
Margit_Schiøtt,Margit_Schi%C3%B8tt
Scott_Bundgaard,Scott_Bundgaard
Bernhard_M._Jacobsen,Bernhard_M._Jacobsen
Luis_Alva_Castro,Luis_Alva_Castro
Diepreye_Alamieyeseigha,Diepreye_Alamieyeseigha
Jim_Clyburn,Jim_Clyburn
Ineke_van_Gent,Ineke_van_Gent
Franz_Ritter_von_Epp,Franz_Ritter_von_Epp
Kemoh_Sesay,Kemoh_Sesay
Namik_Dokle,Namik_Dokle
Emmet_O'Neal_(Kentucky),Emmet_O%27Neal_%28Kentucky%29
Sue_Wagner,Sue_Wagner
Hudson_Austin,Hudson_Austin
Shahab_Sheikh_Nuri,Shahab_Sheikh_Nuri
Corneliu_Vadim_Tudor,Corneliu_Vadim_Tudor
Abdul_Salam_Arif,Abdul_Salam_Arif
Jillian_Skinner,Jillian_Skinner
Eugene_Dennis,Eugene_Dennis
Bruno_Fortichiari,Bruno_Fortichiari
Uddhav_Thackeray,Uddhav_Thackeray
Gobind_Singh_Deo,Gobind_Singh_Deo
Lauri_Vahtre,Lauri_Vahtre
James_A._McDougall,James_A._McDougall
Ilse_Aigner,Ilse_Aigner
Gustavo_Petro,Gustavo_Petro
Carlos_Vallejos_Sologuren,Carlos_Vallejos_Sologuren
Mohammed_Shakir_(Iraqi_politician),Mohammed_Shakir_%28Iraqi_politician%29
Kenneth_Maryboy,Kenneth_Maryboy
Takashi_Kawamura_(politician),Takashi_Kawamura_%28politician%29
Peter_Ala_Adjetey,Peter_Ala_Adjetey
John_T._Stuart,John_T._Stuart
M._C._Muthukumaraswami,M._C._Muthukumaraswami
Derek_Hussey,Derek_Hussey
John_Cullerton,John_Cullerton
Ole_Knudsen_Tvedten,Ole_Knudsen_Tvedten
Tansu_Çiller,Tansu_%C3%87iller
James_Beauttah,James_Beauttah
Dexter_Lehtinen,Dexter_Lehtinen
John_Hales_(politician),John_Hales_%28politician%29
Mike_Woodin,Mike_Woodin
Christian_Torber_Hegge_Geelmuyden,Christian_Torber_Hegge_Geelmuyden
Teatao_Teannaki,Teatao_Teannaki
David_Mundell,David_Mundell
Jim_Wilson_(UK_politician),Jim_Wilson_%28UK_politician%29
Mark_McArdle,Mark_McArdle
Pacho_O'Donnell,Pacho_O%27Donnell
Thor_Gjermund_Eriksen,Thor_Gjermund_Eriksen
Afonso_Costa,Afonso_Costa
Ted_Kennedy,Ted_Kennedy
Dudley_C._Haskell,Dudley_C._Haskell
Malik_Sekou,Malik_Sekou
Eloise_Baza,Eloise_Baza
Soong_Ching-ling,Soong_Ching-ling
Hannibal,Hannibal
Alexandros_Diomidis,Alexandros_Diomidis
Liliana_Negre_de_Alonso,Liliana_Negre_de_Alonso
Leonhard_Christian_Borchgrevink_Holmboe,Leonhard_Christian_Borchgrevink_Holmboe
Carol_Berman,Carol_Berman
Lady_Cynthia_Mosley,Lady_Cynthia_Mosley
Thomas_FitzGerald_of_Laccagh,Thomas_FitzGerald_of_Laccagh
Valko_Chervenkov,Valko_Chervenkov
Manuel_Rosales,Manuel_Rosales
Andrew_Hevesi,Andrew_Hevesi
Raj_Kishore_Kesri,Raj_Kishore_Kesri
Ed_Murray_(Washington_politician),Ed_Murray_%28Washington_politician%29
Edmund_Wylde,Edmund_Wylde
Emmanuel_Dungia,Emmanuel_Dungia
Periyar_E._V._Ramasamy,Periyar_E._V._Ramasamy
Umberto_Barulli,Umberto_Barulli
Owen_Carron,Owen_Carron
Nhial_Deng_Nhial,Nhial_Deng_Nhial
John_Whittaker_(UKIP_politician),John_Whittaker_%28UKIP_politician%29
John_Minihan_(politician),John_Minihan_%28politician%29
Benjamin_Loring_Young,Benjamin_Loring_Young
Sabri_al-Asali,Sabri_al-Asali
Marie-Christine_Arnautu,Marie-Christine_Arnautu
Juan_Bautista_Ceballos,Juan_Bautista_Ceballos
C._R._M._F._Cruttwell,C._R._M._F._Cruttwell
Joseph_Nolan,Joseph_Nolan
Ferdinando_Martini,Ferdinando_Martini
Arthur_Capper,Arthur_Capper
Oleg_Basilashvili,Oleg_Basilashvili
Mandali_Venkata_Krishna_Rao,Mandali_Venkata_Krishna_Rao
Xavier_Romeu,Xavier_Romeu
Christopher_Omoworare_Babajide,Christopher_Omoworare_Babajide
Sandra_Lee-Vercoe,Sandra_Lee-Vercoe
Zbigniew_Ziobro,Zbigniew_Ziobro
James_Henry_Young,James_Henry_Young
Milorad_Pupovac,Milorad_Pupovac
Ali_Kafi,Ali_Kafi
Virbhadra_Singh,Virbhadra_Singh
Talmadge_Branch,Talmadge_Branch
Mick_Wallace,Mick_Wallace
Wouter_Van_Besien,Wouter_Van_Besien
Stepan_Bandera,Stepan_Bandera
Frank_Collin,Frank_Collin
Barbara_Goodman,Barbara_Goodman
Bob_Menendez,Bob_Menendez
Annette_Penhaligon,Annette_Penhaligon
Renate_Adolph,Renate_Adolph
Hans_Larsen_Saakvitne,Hans_Larsen_Saakvitne
Luis_Alberto_Riart,Luis_Alberto_Riart
Antti_Kalliomäki,Antti_Kalliom%C3%A4ki
Dem_I._Dobrescu,Dem_I._Dobrescu
Alejandro_Foxley,Alejandro_Foxley
Ahmed_Taleb_Ibrahimi,Ahmed_Taleb_Ibrahimi
Julio_Cobos,Julio_Cobos
Robert_Schliske,Robert_Schliske
Olusegun_Osoba,Olusegun_Osoba
Margaret_Ashton,Margaret_Ashton
Ronald_Bunting,Ronald_Bunting
Max_van_den_Berg,Max_van_den_Berg
Theodore_Orji,Theodore_Orji
Eustorgio_Salgar,Eustorgio_Salgar
Luca_Coscioni,Luca_Coscioni
Shlomo_Bohbot,Shlomo_Bohbot
Serhiy_Yefremov,Serhiy_Yefremov
Peter_Cushman_Jones,Peter_Cushman_Jones
Edem_Kodjo,Edem_Kodjo
Gerd-Liv_Valla,Gerd-Liv_Valla
Richard_Declerck,Richard_Declerck
Moshe_Kahlon,Moshe_Kahlon
James_To,James_To
Bob_Ehrlich,Bob_Ehrlich
Karl_Carstens,Karl_Carstens
Viviane_Morales_Hoyos,Viviane_Morales_Hoyos
Maulvi_Tamizuddin_Khan,Maulvi_Tamizuddin_Khan
Paul_Schnabel,Paul_Schnabel
Nadine_Dorries,Nadine_Dorries
Tengku_Razaleigh_Hamzah,Tengku_Razaleigh_Hamzah
Kalevi_Sorsa,Kalevi_Sorsa
Michael_Walsh_(New_York),Michael_Walsh_%28New_York%29
Suleyman_Kerimov,Suleyman_Kerimov
Vicente_Gallo,Vicente_Gallo
Roh_Moo-hyun,Roh_Moo-hyun
Tupou_Faireka,Tupou_Faireka
Joker_Arroyo,Joker_Arroyo
Ken_Fairweather,Ken_Fairweather
Peter_Hultqvist,Peter_Hultqvist
Yaw_Osafo-Marfo,Yaw_Osafo-Marfo
Henry_Dodge,Henry_Dodge
Simon_Milton_(politician),Simon_Milton_%28politician%29
Torolv_Kandahl,Torolv_Kandahl
Tram_Iv_Teuk,Tram_Iv_Teuk
Richard_Barnes_(British_politician),Richard_Barnes_%28British_politician%29
Jeannie_Ugyuk,Jeannie_Ugyuk
Sun_Shiyi,Sun_Shiyi
Charles_Wesley_Turnbull,Charles_Wesley_Turnbull
Denis_Bowes_Daly,Denis_Bowes_Daly
Walt_Secord,Walt_Secord
Ramswaroop_Verma,Ramswaroop_Verma
Lim_Kim_San,Lim_Kim_San
Orlando_Parga,Orlando_Parga
Hakim_Taniwal,Hakim_Taniwal
Marco_Cappato,Marco_Cappato
Diarmuid_Wilson,Diarmuid_Wilson
James_Russell_McCoy,James_Russell_McCoy
Erik_Bartnes,Erik_Bartnes
Takeru_Inukai,Takeru_Inukai
Jefferson_Peres,Jefferson_Peres
Craig_Berkman,Craig_Berkman
P._J._Patterson,P._J._Patterson
Din_Mohammad,Din_Mohammad
Crispin_Castro_Monroy,Crispin_Castro_Monroy
Judy_Biggert,Judy_Biggert
Pelonomi_Venson-Moitoi,Pelonomi_Venson-Moitoi
Armando_Hart,Armando_Hart
Hendrik_Elias,Hendrik_Elias
Macky_Sall,Macky_Sall
Marcus_Molinaro,Marcus_Molinaro
Daniel_Ortega,Daniel_Ortega
Ali_Shukriu,Ali_Shukriu
Ze'ev_Bielski,Ze%27ev_Bielski
Manuel_de_Oliveira_Gomes_da_Costa,Manuel_de_Oliveira_Gomes_da_Costa
Julio_Nalundasan,Julio_Nalundasan
Juanito_Victor_Remulla,Juanito_Victor_Remulla
Stylianos_Gonatas,Stylianos_Gonatas
Sadek_Hadjeres,Sadek_Hadjeres
Abraham_Berge,Abraham_Berge
James_Hedges,James_Hedges
Bram_Peper,Bram_Peper
Robert_W._Naylor,Robert_W._Naylor
Mahinda_Samarasinghe,Mahinda_Samarasinghe
Bo_Yang,Bo_Yang
Vishnu_Kant_Shastri,Vishnu_Kant_Shastri
Paul_Verner,Paul_Verner
Kathryn_Frost,Kathryn_Frost
John_H._Overton,John_H._Overton
Allan_Mansoor,Allan_Mansoor
Jorge_Carlos_Fonseca,Jorge_Carlos_Fonseca
Adekunle_Lawal,Adekunle_Lawal
Enrique_Tierno_Galván,Enrique_Tierno_Galv%C3%A1n
James_Joseph_Hayes_Doone,James_Joseph_Hayes_Doone
Joseph_Holt,Joseph_Holt
Christopher_Chataway,Christopher_Chataway
Richard_Kunze,Richard_Kunze
Jacques_Amouzou,Jacques_Amouzou
Gisle_Handeland,Gisle_Handeland
Felix_Anthony,Felix_Anthony
Jo_Ritzen,Jo_Ritzen
Lawrence_Summers,Lawrence_Summers
Juan_Carlos_Wasmosy,Juan_Carlos_Wasmosy
Ibrahima_Fall_(politician),Ibrahima_Fall_%28politician%29
Suharna_Surapranata,Suharna_Surapranata
Amir_Reza_Khadem,Amir_Reza_Khadem
Ahmad_Ismail_(Malaysian_politician),Ahmad_Ismail_%28Malaysian_politician%29
Nicola_Signorello,Nicola_Signorello
Jacques_Santer,Jacques_Santer
John_R._Schneider,John_R._Schneider
Abe_Okpik,Abe_Okpik
Chaim_Weizmann,Chaim_Weizmann
Steve_Hutchins,Steve_Hutchins
Anthony_H._Williams,Anthony_H._Williams
Jaak_Tamm,Jaak_Tamm
Germaine_Poinso-Chapuis,Germaine_Poinso-Chapuis
Adam_Wilhelm_Moltke,Adam_Wilhelm_Moltke
Gayton_P._Osgood,Gayton_P._Osgood
Tibor_Zsitvay,Tibor_Zsitvay
Thakur_Ramapati_Singh,Thakur_Ramapati_Singh
Mohammad_Barakeh,Mohammad_Barakeh
Kurt_Tibbetts,Kurt_Tibbetts
Rob_Anders,Rob_Anders
Miroljub_Labus,Miroljub_Labus
Denise_Provost,Denise_Provost
James_Sexton,James_Sexton
Josip_Ferfolja,Josip_Ferfolja
Najib_Razak,Najib_Razak
Abdirahman_Farole,Abdirahman_Farole
John_Harvey_Lowery,John_Harvey_Lowery
Karl_Ritter,Karl_Ritter
Patrick_Guiney,Patrick_Guiney
Janez_Sonze,Janez_Sonze
Hussein_Farrah_Aidid,Hussein_Farrah_Aidid
Giyannedra_Prasad,Giyannedra_Prasad
Ernst_Sars,Ernst_Sars
M._N._Govindan_Nair,M._N._Govindan_Nair
Jackie_Selebi,Jackie_Selebi
Hasan_Hasanov,Hasan_Hasanov
Tim_Ayers,Tim_Ayers
Georg_Schumann_(resistance_fighter),Georg_Schumann_%28resistance_fighter%29
Sarah_Bloom_Raskin,Sarah_Bloom_Raskin
Chris_Huhne,Chris_Huhne
William_Henry_Edwards_(politician),William_Henry_Edwards_%28politician%29
Nina_Grewal,Nina_Grewal
Menios_Koutsogiorgas,Menios_Koutsogiorgas
Juan_Antonio_Samaranch,Juan_Antonio_Samaranch
Alexander_Rutskoy,Alexander_Rutskoy
Evald_O._Solbakken,Evald_O._Solbakken
Alfonso_Robelo,Alfonso_Robelo
Ida_Chong,Ida_Chong
Maxime_Goulet,Maxime_Goulet
William_Weinstone,William_Weinstone
Martha_Washington,Martha_Washington
Isaac_Shelby,Isaac_Shelby
Jim_Durkin,Jim_Durkin
Manvendra_Singh,Manvendra_Singh
Gennady_Burbulis,Gennady_Burbulis
Vladimir_Cristi,Vladimir_Cristi
Jaime_Nebot,Jaime_Nebot
Karl_Heinrich_von_Boetticher,Karl_Heinrich_von_Boetticher
John_M._Clayton_(Arkansas),John_M._Clayton_%28Arkansas%29
Thomas_Hynes,Thomas_Hynes
Kaul_Singh_Thakur,Kaul_Singh_Thakur
Clara_Chou,Clara_Chou
Stefan_Wallin,Stefan_Wallin
Miroslav_Macek,Miroslav_Macek
Charles_Vere_Ferrers_Townshend,Charles_Vere_Ferrers_Townshend
Jack_Z._Anderson,Jack_Z._Anderson
Gillo_Pontecorvo,Gillo_Pontecorvo
Carlos_Lemos_Simmonds,Carlos_Lemos_Simmonds
Eunice_Groark,Eunice_Groark
Rod_Monroe,Rod_Monroe
Oommen_Chandy,Oommen_Chandy
Tuan_Burhanudeen_Jayah,Tuan_Burhanudeen_Jayah
Francisco_Narciso_de_Laprida,Francisco_Narciso_de_Laprida
Konstantine_Gabashvili,Konstantine_Gabashvili
Johannes_Linthorst_Homan,Johannes_Linthorst_Homan
N._Bowditch_Blunt,N._Bowditch_Blunt
Johan_Wilhelm_Rangell,Johan_Wilhelm_Rangell
Hermann_Rauschning,Hermann_Rauschning
Mohammad_Vali_Khan_Tonekaboni,Mohammad_Vali_Khan_Tonekaboni
Sione_Taione,Sione_Taione
Mable_Thomas,Mable_Thomas
Rick_Casson,Rick_Casson
Peter_Torleivson_Molaug,Peter_Torleivson_Molaug
Faisal_Bin_Shamlan,Faisal_Bin_Shamlan
William_Ruto,William_Ruto
Gaby_Layoun,Gaby_Layoun
Alexander_Gilmore_Cochran,Alexander_Gilmore_Cochran
Ashok_Chavan,Ashok_Chavan
Sani_Rambi,Sani_Rambi
Francesco_Mussoni,Francesco_Mussoni
Harry_Turner_(Australian_politician),Harry_Turner_%28Australian_politician%29
Khorloogiin_Choibalsan,Khorloogiin_Choibalsan
Fumimaro_Konoe,Fumimaro_Konoe
John_Carmichael_(politician),John_Carmichael_%28politician%29
Abbott_Lawrence,Abbott_Lawrence
Charles_Porter_(Lord_Chancellor_of_Ireland),Charles_Porter_%28Lord_Chancellor_of_Ireland%29
Frederick_Chien,Frederick_Chien
George_C._Bennett,George_C._Bennett
Gaioz_Devdariani,Gaioz_Devdariani
Raja_Zulqarnain,Raja_Zulqarnain
Wu'erkaixi,Wu%27erkaixi
Ruth_Perry,Ruth_Perry
Tim_Hill_(politician),Tim_Hill_%28politician%29
Howard_McCurdy,Howard_McCurdy
Urban_Tibamanya,Urban_Tibamanya
Pierre_Van_Halteren,Pierre_Van_Halteren
Manoj_Pradhan,Manoj_Pradhan
Billy_Chandler,Billy_Chandler
Miranda_Du,Miranda_Du
Mary_Byrne,Mary_Byrne
John_Hanna_Robb,John_Hanna_Robb
David_S._C._Chu,David_S._C._Chu
Medet_Sadyrkulov,Medet_Sadyrkulov
Laurent_de_Gouvion_Saint-Cyr,Laurent_de_Gouvion_Saint-Cyr
Clark_Durant,Clark_Durant
Balwantrai_Mehta,Balwantrai_Mehta
Johny_Lahure,Johny_Lahure
Helene_Lange,Helene_Lange
George_Walter,George_Walter
Anthony_Deku,Anthony_Deku
R._Sugathan,R._Sugathan
Ahmed_Thasmeen_Ali,Ahmed_Thasmeen_Ali
Rem_Viakhirev,Rem_Viakhirev
Kasim_Reed,Kasim_Reed
John_C._Ostlund,John_C._Ostlund
Arie_Slob,Arie_Slob
William_Thomas_Beckford,William_Thomas_Beckford
Jorge_Orrico,Jorge_Orrico
Elaine_Szymoniak,Elaine_Szymoniak
Ogbe_Abraha,Ogbe_Abraha
Jewel_Taylor,Jewel_Taylor
Mazyar_Keshvari,Mazyar_Keshvari
Frederick_Hale_(US_senator),Frederick_Hale_%28US_senator%29
Craig_Mackinlay,Craig_Mackinlay
Frank_Bakke-Jensen,Frank_Bakke-Jensen
Wilhelm_Friedrich_de_Gaay_Fortman,Wilhelm_Friedrich_de_Gaay_Fortman
Giuliano_Pisapia,Giuliano_Pisapia
Abdulrahman_al-Nuaimi,Abdulrahman_al-Nuaimi
Karim_Massimov,Karim_Massimov
Mariëtte_Hamer,Mari%C3%ABtte_Hamer
Marcel_Fischbach,Marcel_Fischbach
Harry_Olympio,Harry_Olympio
Dirk_Elbers,Dirk_Elbers
Stephanie_Neely,Stephanie_Neely
Alfred_Hugenberg,Alfred_Hugenberg
Victor_Omololu_Olunloyo,Victor_Omololu_Olunloyo
Neel_Kashkari,Neel_Kashkari
Janez_Jurij_Pilgram,Janez_Jurij_Pilgram
Radu_Stroe,Radu_Stroe
John_Schumann,John_Schumann
Niki_Tsongas,Niki_Tsongas
Katrín_Jakobsdóttir,Katr%C3%ADn_Jakobsd%C3%B3ttir
Guro_Fjellanger,Guro_Fjellanger
Lazare_Hoche,Lazare_Hoche
Jean_Arthuis,Jean_Arthuis
Asuman_Kiyingi,Asuman_Kiyingi
Heinz_Reinefarth,Heinz_Reinefarth
Ralph_Moses_Paiewonsky,Ralph_Moses_Paiewonsky
John_Dardis,John_Dardis
Chukwuemeka_Ihedioha,Chukwuemeka_Ihedioha
Vito_Ciancimino,Vito_Ciancimino
Aldo_Capitini,Aldo_Capitini
Ruth_Peetoom,Ruth_Peetoom
Yevgeny_Primakov,Yevgeny_Primakov
Luis_Viana,Luis_Viana
Manohar_Tirkey,Manohar_Tirkey
Noel_Pullen,Noel_Pullen
Francisco_Arellano-Belloc,Francisco_Arellano-Belloc
Norman_Hillis,Norman_Hillis
Mathilda_Guez,Mathilda_Guez
Guy_Laforest,Guy_Laforest
Jimmy_Womack,Jimmy_Womack
Ahmad_Fathi_Sorour,Ahmad_Fathi_Sorour
Milada_Emmerová,Milada_Emmerov%C3%A1
Tetsuo_Kondo,Tetsuo_Kondo
Sabawi_Ibrahim_al-Tikriti,Sabawi_Ibrahim_al-Tikriti
Leon_Bignell,Leon_Bignell
Raleb_Majadele,Raleb_Majadele
Rosita_van_Gijlswijk,Rosita_van_Gijlswijk
Dorita_Field,Dorita_Field
Carl_Schmitt,Carl_Schmitt
Roberta_Anastase,Roberta_Anastase
Mauno_Pekkala,Mauno_Pekkala
Amanya_Mushega,Amanya_Mushega
Ma_Buqing,Ma_Buqing
Liu_Wenhui,Liu_Wenhui
Al_Franken,Al_Franken
K._P._Kandasamy,K._P._Kandasamy
Marlyn_Glen,Marlyn_Glen
Simon_Vratsian,Simon_Vratsian
Yigal_Cohen-Orgad,Yigal_Cohen-Orgad
Afzal_Rahman_Khan,Afzal_Rahman_Khan
Georges_Ernest_Boulanger,Georges_Ernest_Boulanger
Mukhtar_Ablyazov,Mukhtar_Ablyazov
Archibald_Hill,Archibald_Hill
Oleg_Safonov,Oleg_Safonov
John_Hagelin,John_Hagelin
Hajji_Muhammad_Arif_Zarif,Hajji_Muhammad_Arif_Zarif
T._Subbarami_Reddy,T._Subbarami_Reddy
J._R._Jayewardene,J._R._Jayewardene
Alexander_Montgomery_(died_1785),Alexander_Montgomery_%28died_1785%29
Axel_Gedaschko,Axel_Gedaschko
John_W._Foster,John_W._Foster
Warren_Clive_Christian,Warren_Clive_Christian
Linda_Cathrine_Hofstad_Helleland,Linda_Cathrine_Hofstad_Helleland
Albert_Bousser,Albert_Bousser
Barbara_Degani,Barbara_Degani
Winston_Churchill_Rea,Winston_Churchill_Rea
Nathan_Rees,Nathan_Rees
John_X._Merriman,John_X._Merriman
Harold_Herath,Harold_Herath
Katherine_G._Langley,Katherine_G._Langley
Dana_Rohrabacher,Dana_Rohrabacher
Dorothy_A._Brown,Dorothy_A._Brown
Jonathan_Jackson_(Continental_Congress),Jonathan_Jackson_%28Continental_Congress%29
Christine_Burns,Christine_Burns
Abdullahi_Haji_Hassan_Mohamed_Nuur,Abdullahi_Haji_Hassan_Mohamed_Nuur
Ema_Derossi-Bjelajac,Ema_Derossi-Bjelajac
Vijayakala_Maheswaran,Vijayakala_Maheswaran
Janez_Stanovnik,Janez_Stanovnik
Tommy_Sheridan,Tommy_Sheridan
Chitra_Lekha_Yadav,Chitra_Lekha_Yadav
Pio_La_Torre,Pio_La_Torre
Fidel_V._Ramos,Fidel_V._Ramos
Ray_Nagin,Ray_Nagin
Li_Chengyu,Li_Chengyu
Jesaya_Nyamu,Jesaya_Nyamu
Robert_Sagna,Robert_Sagna
Albert_Sylla,Albert_Sylla
Joseph_Barton_Elam,Joseph_Barton_Elam
Jennifer_Granholm,Jennifer_Granholm
Hans_van_Mierlo,Hans_van_Mierlo
Yanko_Sakazov,Yanko_Sakazov
Richard_Maxwell_Drew,Richard_Maxwell_Drew
Yoshihiko_Noda,Yoshihiko_Noda
Jill_P._Carter,Jill_P._Carter
Peretz_Bernstein,Peretz_Bernstein
Michael_Pedersen_Friis,Michael_Pedersen_Friis
Domhnall_Ua_Buachalla,Domhnall_Ua_Buachalla
Manmeet_Bhullar,Manmeet_Bhullar
Hanif_Ramay,Hanif_Ramay
Lin_Hsin-i,Lin_Hsin-i
Adriano_Moreira,Adriano_Moreira
Haren_Pandya,Haren_Pandya
Mufti_Mohammad_Sayeed,Mufti_Mohammad_Sayeed
Emil_František_Burian,Emil_Franti%C5%A1ek_Burian
Gagik_Tsarukyan,Gagik_Tsarukyan
Adhemar_de_Barros,Adhemar_de_Barros
Maitama_Bello_Yusuf,Maitama_Bello_Yusuf
Leonid_Lakerbaia,Leonid_Lakerbaia
William_Jenkins_(Northern_Ireland_politician),William_Jenkins_%28Northern_Ireland_politician%29
Adamu_Ciroma,Adamu_Ciroma
Pat_Farmer,Pat_Farmer
Kurt_Hager,Kurt_Hager
Mario_Segni,Mario_Segni
Awang_Hassan,Awang_Hassan
Marion_Scrymgour,Marion_Scrymgour
S._K._Selvam,S._K._Selvam
Mahmud_Shinkafi,Mahmud_Shinkafi
Andries_Pretorius,Andries_Pretorius
Nadim_Gemayel,Nadim_Gemayel
George_Morrison_(British_politician),George_Morrison_%28British_politician%29
Hinrich_Lohse,Hinrich_Lohse
Hedzer_Rijpstra,Hedzer_Rijpstra
Francisco_Blake_Mora,Francisco_Blake_Mora
Kessai_Note,Kessai_Note
Puti_Tipene_Watene,Puti_Tipene_Watene
Roald_Halvorsen,Roald_Halvorsen
Idiris_Muse_Elmi,Idiris_Muse_Elmi
Édouard_Hervé,%C3%89douard_Herv%C3%A9
Alina_Kabaeva,Alina_Kabaeva
Cedric_Glover,Cedric_Glover
Amien_Rais,Amien_Rais
John_Roberts_(Canadian_politician),John_Roberts_%28Canadian_politician%29
Hans_Andreas_Limi,Hans_Andreas_Limi
Jean-Louis_Bianco,Jean-Louis_Bianco
Cesare_Previti,Cesare_Previti
John_Robarts,John_Robarts
Shabana_Mahmood,Shabana_Mahmood
Alexander_Viktorovich_Blokhin,Alexander_Viktorovich_Blokhin
George_Paciullo,George_Paciullo
Sam_Yoon,Sam_Yoon
Ahmed_Tijani_Ahmed,Ahmed_Tijani_Ahmed
P._Viswambharan,P._Viswambharan
Mohammed_bin_Rashid_Al_Maktoum,Mohammed_bin_Rashid_Al_Maktoum
Sanjay_Singh,Sanjay_Singh
Patrick_Duncan_(Governor-General),Patrick_Duncan_%28Governor-General%29
Shyam_Nandan_Prasad_Mishra,Shyam_Nandan_Prasad_Mishra
Khin_Nyunt,Khin_Nyunt
Tyrone_Benskin,Tyrone_Benskin
William_Oswald_Mills,William_Oswald_Mills
Yuan_Muzhi,Yuan_Muzhi
William_Wirt_(Attorney_General),William_Wirt_%28Attorney_General%29
Roberto_Mangabeira_Unger,Roberto_Mangabeira_Unger
Hans_Paasche,Hans_Paasche
Alexander_Fitton,Alexander_Fitton
Jack_Riddell,Jack_Riddell
Samuel_Irwin,Samuel_Irwin
Irshad_Ahmed_Haqqani,Irshad_Ahmed_Haqqani
Helen_Bentwich,Helen_Bentwich
Ron_Ziegler,Ron_Ziegler
Gilad_Erdan,Gilad_Erdan
Almon_W._Babbitt,Almon_W._Babbitt
Heather_French_Henry,Heather_French_Henry
Simon_Mahon,Simon_Mahon
Bernhard_Eriksson,Bernhard_Eriksson
Gulbuddin_Hekmatyar,Gulbuddin_Hekmatyar
Henry_Joseph_Clarke,Henry_Joseph_Clarke
Koo_Chen-fu,Koo_Chen-fu
Erhard_Kroeger,Erhard_Kroeger
Viggo_Hansteen,Viggo_Hansteen
Vere_Bird,Vere_Bird
Glenda_Jackson,Glenda_Jackson
Imed_Trabelsi,Imed_Trabelsi
Maggie_McIntosh,Maggie_McIntosh
S._A._Wickramasinghe,S._A._Wickramasinghe
Martial_Mathieu_Kani,Martial_Mathieu_Kani
Norris_Wright_Cuney,Norris_Wright_Cuney
Ilkka_Kanerva,Ilkka_Kanerva
Piotr_Borodin,Piotr_Borodin
Rick_Bertrand,Rick_Bertrand
Harry_Lali,Harry_Lali
Pieter_Kooijmans,Pieter_Kooijmans
Abu_Sayeed_Chowdhury,Abu_Sayeed_Chowdhury
Emine_Ayna,Emine_Ayna
Peter_N._Myhre,Peter_N._Myhre
John_Stonehouse,John_Stonehouse
Gopal_Rajwani,Gopal_Rajwani
Cedric_Foo,Cedric_Foo
Tom_Fitzgerald_(Irish_politician),Tom_Fitzgerald_%28Irish_politician%29
Sayed_Jalal_Karim,Sayed_Jalal_Karim
Alice_Green,Alice_Green
Jenny_Macklin,Jenny_Macklin
K._Damodaran,K._Damodaran
Reuben_Atwater,Reuben_Atwater
Lorenzo_Batlle_Pacheco,Lorenzo_Batlle_Pacheco
Hugon_Hanke,Hugon_Hanke
María_Eugenia_Estenssoro,Mar%C3%ADa_Eugenia_Estenssoro
Iftikhar_Ahmad,Iftikhar_Ahmad
Tim_Berry,Tim_Berry
Lawrence_O'Brien,Lawrence_O%27Brien
Gyula_Ortutay,Gyula_Ortutay
"Pola_Uddin,_Baroness_Uddin",Pola_Uddin%2C_Baroness_Uddin
Lee_Yock_Suan,Lee_Yock_Suan
Ernest_Davis_(brewer),Ernest_Davis_%28brewer%29
S._K._Balakrishnan,S._K._Balakrishnan
Ion_Diaconescu,Ion_Diaconescu
Pieter_Voltelyn_Graham_van_der_Byl,Pieter_Voltelyn_Graham_van_der_Byl
Vincent_Gregory,Vincent_Gregory
Friedrich_Schrader,Friedrich_Schrader
James_L._Usry,James_L._Usry
Ben-Zion_Rubin,Ben-Zion_Rubin
Muhammad_Gaddafi,Muhammad_Gaddafi
A._P._Jayasuriya,A._P._Jayasuriya
